"Date","Time","Millisecond","Livello pozzo 1","Livello pozzo 2","Livello pozzo 3","Livello pozzo 4","Livello pozzo 5","Livello pozzo 6","Livello pozzo 7","Livello pozzo 8","Livello pozzo 9","Livello pozzo 10"
"2015/11/26","02:01:58","820","91","88","82","76","75","69","65","71","67","87"
"2015/11/26","02:01:59","830","91","88","82","76","75","69","65","71","67","87"
"2015/11/26","02:02:00","830","91","88","82","76","75","69","65","71","67","87"
"2015/11/26","02:02:01","820","91","88","82","76","75","69","65","71","67","87"
"2015/11/26","02:02:02","820","91","88","82","76","75","69","65","71","67","87"
"2015/11/26","02:02:03","820","91","88","82","76","75","69","65","71","67","87"
"2015/11/26","02:02:04","830","91","88","82","76","75","69","65","71","67","87"
"2015/11/26","02:02:05","850","91","88","82","76","75","69","65","71","67","87"
"2015/11/26","02:02:06","840","91","88","82","76","75","69","65","71","67","87"
"2015/11/26","02:02:07","840","91","88","82","76","75","69","65","71","67","87"
"2015/11/26","02:02:08","850","91","88","82","76","75","69","65","71","67","87"
"2015/11/26","02:02:09","840","91","88","82","76","75","69","65","71","67","87"
"2015/11/26","02:02:10","840","91","88","82","76","75","69","65","71","67","87"
"2015/11/26","02:02:11","840","91","88","82","76","75","69","65","71","67","87"
"2015/11/26","02:02:12","840","91","88","82","76","75","69","65","71","67","87"
"2015/11/26","02:02:13","820","91","88","82","76","75","69","65","71","67","87"
"2015/11/26","02:02:14","820","91","88","82","76","75","69","65","71","67","87"
"2015/11/26","02:02:15","820","91","88","82","76","75","69","65","71","67","87"
"2015/11/26","02:02:16","840","91","88","82","76","75","69","65","71","67","87"
"2015/11/26","02:02:17","820","91","88","82","76","75","69","65","71","67","87"
"2015/11/26","02:02:18","820","91","88","82","76","75","69","65","71","67","87"
"2015/11/26","02:02:19","820","91","88","82","76","75","69","65","71","67","87"
"2015/11/26","02:02:20","840","91","88","82","76","75","69","65","71","67","87"
"2015/11/26","02:02:21","840","92","87","83","75","74","70","64","72","66","86"
"2015/11/26","02:02:22","840","92","87","83","75","74","70","64","72","66","86"
"2015/11/26","02:02:23","840","92","87","83","75","74","70","64","72","66","86"
"2015/11/26","02:02:24","830","92","87","83","75","74","70","64","72","66","86"
"2015/11/26","02:02:25","830","92","87","83","75","74","70","64","72","66","86"
"2015/11/26","02:02:26","840","92","87","83","75","74","70","64","72","66","86"
"2015/11/26","02:02:27","830","92","87","83","75","74","70","64","72","66","86"
"2015/11/26","02:02:28","830","92","87","83","75","74","70","64","72","66","86"
"2015/11/26","02:02:29","830","92","87","83","75","74","70","64","72","66","86"
"2015/11/26","02:02:30","830","92","87","83","75","74","70","64","72","66","86"
"2015/11/26","02:02:31","810","92","87","83","75","74","70","64","72","66","86"
"2015/11/26","02:02:32","810","92","87","83","75","74","70","64","72","66","86"
"2015/11/26","02:02:33","830","92","87","83","75","74","70","64","72","66","86"
"2015/11/26","02:02:34","830","92","87","83","75","74","70","64","72","66","86"
"2015/11/26","02:02:35","830","92","87","83","75","74","70","64","72","66","86"
"2015/11/26","02:02:36","830","92","87","83","75","74","70","64","72","66","86"
"2015/11/26","02:02:37","830","92","87","83","75","74","70","64","72","66","86"
"2015/11/26","02:02:38","850","92","87","83","75","74","70","64","72","66","86"
"2015/11/26","02:02:39","850","92","87","83","75","74","70","64","72","66","86"
"2015/11/26","02:02:40","830","92","87","83","75","74","70","64","72","66","86"
"2015/11/26","02:02:41","850","92","87","83","75","74","70","64","72","66","86"
"2015/11/26","02:02:42","850","92","87","83","75","74","70","64","72","66","86"
"2015/11/26","02:02:43","850","92","87","83","75","74","70","64","72","66","86"
"2015/11/26","02:02:44","850","92","87","83","75","74","70","64","72","66","86"
"2015/11/26","02:02:45","830","92","87","83","75","74","70","64","72","66","86"
"2015/11/26","02:02:46","830","92","87","83","75","74","70","64","72","66","86"
"2015/11/26","02:02:47","830","92","87","83","75","74","70","64","72","66","86"
"2015/11/26","02:02:48","830","92","87","83","75","74","70","64","72","66","86"
"2015/11/26","02:02:49","820","92","87","83","75","74","70","64","72","66","86"
"2015/11/26","02:02:50","820","92","87","83","75","74","70","64","72","66","86"
"2015/11/26","02:02:51","850","92","87","83","75","74","70","64","72","66","86"
"2015/11/26","02:02:52","840","92","87","83","75","74","70","64","72","66","86"
"2015/11/26","02:02:53","850","92","87","83","75","74","70","64","72","66","86"
"2015/11/26","02:02:54","840","92","87","83","75","74","70","64","72","66","86"
"2015/11/26","02:02:55","840","92","87","83","75","74","70","64","72","66","86"
"2015/11/26","02:02:56","840","92","87","83","75","74","70","64","72","66","86"
"2015/11/26","02:02:57","840","92","87","83","75","74","70","64","72","66","86"
"2015/11/26","02:02:58","820","92","87","83","75","74","70","64","72","66","86"
"2015/11/26","02:02:59","800","92","87","83","75","74","70","64","72","66","86"
"2015/11/26","02:03:00","850","92","87","83","75","74","70","64","72","66","86"
"2015/11/26","02:03:01","860","92","87","83","75","74","70","64","72","66","86"
"2015/11/26","02:03:02","840","92","87","83","75","74","70","64","72","66","86"
"2015/11/26","02:03:03","840","92","87","83","75","74","70","64","72","66","86"
"2015/11/26","02:03:04","860","92","87","83","75","74","70","64","72","66","86"
"2015/11/26","02:03:05","840","92","87","83","75","74","70","64","72","66","86"
"2015/11/26","02:03:06","840","92","87","83","75","74","70","64","72","66","86"
"2015/11/26","02:03:07","840","92","87","83","75","74","70","64","72","66","86"
"2015/11/26","02:03:08","840","92","87","83","75","74","70","64","72","66","86"
"2015/11/26","02:03:09","840","92","87","83","75","74","70","64","72","66","86"
"2015/11/26","02:03:10","840","92","87","83","75","74","70","64","72","66","86"
"2015/11/26","02:03:11","830","92","87","83","75","74","70","64","72","66","86"
"2015/11/26","02:03:12","840","92","87","83","75","74","70","64","72","66","86"
"2015/11/26","02:03:13","830","92","87","83","75","74","70","64","72","66","86"
"2015/11/26","02:03:14","830","92","87","83","75","74","70","64","72","66","86"
"2015/11/26","02:03:15","840","92","87","83","75","74","70","64","72","66","86"
"2015/11/26","02:03:16","830","92","87","83","75","74","70","64","72","66","86"
"2015/11/26","02:03:17","850","92","87","83","75","74","70","64","72","66","86"
"2015/11/26","02:03:18","830","92","87","83","75","74","70","64","72","66","86"
"2015/11/26","02:03:19","850","92","87","83","75","74","70","64","72","66","86"
"2015/11/26","02:03:20","830","92","87","83","75","74","70","64","72","66","86"
"2015/11/26","02:03:21","830","93","86","84","74","73","71","65","73","65","85"
"2015/11/26","02:03:22","830","93","86","84","74","73","71","65","73","65","85"
"2015/11/26","02:03:23","830","93","86","84","74","73","71","65","73","65","85"
"2015/11/26","02:03:24","830","93","86","84","74","73","71","65","73","65","85"
"2015/11/26","02:03:25","850","93","86","84","74","73","71","65","73","65","85"
"2015/11/26","02:03:26","830","93","86","84","74","73","71","65","73","65","85"
"2015/11/26","02:03:27","830","93","86","84","74","73","71","65","73","65","85"
"2015/11/26","02:03:28","830","93","86","84","74","73","71","65","73","65","85"
"2015/11/26","02:03:29","830","93","86","84","74","73","71","65","73","65","85"
"2015/11/26","02:03:30","830","93","86","84","74","73","71","65","73","65","85"
"2015/11/26","02:03:31","830","93","86","84","74","73","71","65","73","65","85"
"2015/11/26","02:03:32","820","93","86","84","74","73","71","65","73","65","85"
"2015/11/26","02:03:33","830","93","86","84","74","73","71","65","73","65","85"
"2015/11/26","02:03:34","830","93","86","84","74","73","71","65","73","65","85"
"2015/11/26","02:03:35","830","93","86","84","74","73","71","65","73","65","85"
"2015/11/26","02:03:36","840","93","86","84","74","73","71","65","73","65","85"
"2015/11/26","02:03:37","840","93","86","84","74","73","71","65","73","65","85"
"2015/11/26","02:03:38","840","93","86","84","74","73","71","65","73","65","85"
"2015/11/26","02:03:39","840","93","86","84","74","73","71","65","73","65","85"
"2015/11/26","02:03:40","840","93","86","84","74","73","71","65","73","65","85"
"2015/11/26","02:03:41","840","93","86","84","74","73","71","65","73","65","85"
"2015/11/26","02:03:42","840","93","86","84","74","73","71","65","73","65","85"
"2015/11/26","02:03:43","820","93","86","84","74","73","71","65","73","65","85"
"2015/11/26","02:03:44","820","93","86","84","74","73","71","65","73","65","85"
"2015/11/26","02:03:45","840","93","86","84","74","73","71","65","73","65","85"
"2015/11/26","02:03:46","840","93","86","84","74","73","71","65","73","65","85"
"2015/11/26","02:03:47","820","93","86","84","74","73","71","65","73","65","85"
"2015/11/26","02:03:48","820","93","86","84","74","73","71","65","73","65","85"
"2015/11/26","02:03:49","820","93","86","84","74","73","71","65","73","65","85"
"2015/11/26","02:03:50","820","93","86","84","74","73","71","65","73","65","85"
"2015/11/26","02:03:51","840","93","86","84","74","73","71","65","73","65","85"
"2015/11/26","02:03:52","860","93","86","84","74","73","71","65","73","65","85"
"2015/11/26","02:03:53","820","93","86","84","74","73","71","65","73","65","85"
"2015/11/26","02:03:54","840","93","86","84","74","73","71","65","73","65","85"
"2015/11/26","02:03:55","830","93","86","84","74","73","71","65","73","65","85"
"2015/11/26","02:03:56","830","93","86","84","74","73","71","65","73","65","85"
"2015/11/26","02:03:57","840","93","86","84","74","73","71","65","73","65","85"
"2015/11/26","02:03:58","830","93","86","84","74","73","71","65","73","65","85"
"2015/11/26","02:03:59","830","93","86","84","74","73","71","65","73","65","85"
"2015/11/26","02:04:00","840","93","86","84","74","73","71","65","73","65","85"
"2015/11/26","02:04:01","840","93","86","84","74","73","71","65","73","65","85"
"2015/11/26","02:04:02","830","93","86","84","74","73","71","65","73","65","85"
"2015/11/26","02:04:03","840","93","86","84","74","73","71","65","73","65","85"
"2015/11/26","02:04:04","830","93","86","84","74","73","71","65","73","65","85"
"2015/11/26","02:04:05","830","93","86","84","74","73","71","65","73","65","85"
"2015/11/26","02:04:06","850","93","86","84","74","73","71","65","73","65","85"
"2015/11/26","02:04:07","850","93","86","84","74","73","71","65","73","65","85"
"2015/11/26","02:04:08","850","93","86","84","74","73","71","65","73","65","85"
"2015/11/26","02:04:09","850","93","86","84","74","73","71","65","73","65","85"
"2015/11/26","02:04:10","830","93","86","84","74","73","71","65","73","65","85"
"2015/11/26","02:04:11","830","93","86","84","74","73","71","65","73","65","85"
"2015/11/26","02:04:12","830","93","86","84","74","73","71","65","73","65","85"
"2015/11/26","02:04:13","830","93","86","84","74","73","71","65","73","65","85"
"2015/11/26","02:04:14","830","93","86","84","74","73","71","65","73","65","85"
"2015/11/26","02:04:15","850","93","86","84","74","73","71","65","73","65","85"
"2015/11/26","02:04:16","850","93","86","84","74","73","71","65","73","65","85"
"2015/11/26","02:04:17","820","93","86","84","74","73","71","65","73","65","85"
"2015/11/26","02:04:18","820","93","86","84","74","73","71","65","73","65","85"
"2015/11/26","02:04:19","830","93","86","84","74","73","71","65","73","65","85"
"2015/11/26","02:04:20","820","93","86","84","74","73","71","65","73","65","85"
"2015/11/26","02:04:21","840","94","85","85","75","72","72","66","74","64","84"
"2015/11/26","02:04:22","840","94","85","85","75","72","72","66","74","64","84"
"2015/11/26","02:04:23","850","94","85","85","75","72","72","66","74","64","84"
"2015/11/26","02:04:24","850","94","85","85","75","72","72","66","74","64","84"
"2015/11/26","02:04:25","850","94","85","85","75","72","72","66","74","64","84"
"2015/11/26","02:04:26","840","94","85","85","75","72","72","66","74","64","84"
"2015/11/26","02:04:27","840","94","85","85","75","72","72","66","74","64","84"
"2015/11/26","02:04:28","840","94","85","85","75","72","72","66","74","64","84"
"2015/11/26","02:04:29","840","94","85","85","75","72","72","66","74","64","84"
"2015/11/26","02:04:30","840","94","85","85","75","72","72","66","74","64","84"
"2015/11/26","02:04:31","820","94","85","85","75","72","72","66","74","64","84"
"2015/11/26","02:04:32","820","94","85","85","75","72","72","66","74","64","84"
"2015/11/26","02:04:33","840","94","85","85","75","72","72","66","74","64","84"
"2015/11/26","02:04:34","820","94","85","85","75","72","72","66","74","64","84"
"2015/11/26","02:04:35","820","94","85","85","75","72","72","66","74","64","84"
"2015/11/26","02:04:36","820","94","85","85","75","72","72","66","74","64","84"
"2015/11/26","02:04:37","840","94","85","85","75","72","72","66","74","64","84"
"2015/11/26","02:04:38","860","94","85","85","75","72","72","66","74","64","84"
"2015/11/26","02:04:39","840","94","85","85","75","72","72","66","74","64","84"
"2015/11/26","02:04:40","840","94","85","85","75","72","72","66","74","64","84"
"2015/11/26","02:04:41","840","94","85","85","75","72","72","66","74","64","84"
"2015/11/26","02:04:42","830","94","85","85","75","72","72","66","74","64","84"
"2015/11/26","02:04:43","830","94","85","85","75","72","72","66","74","64","84"
"2015/11/26","02:04:44","810","94","85","85","75","72","72","66","74","64","84"
"2015/11/26","02:04:45","830","94","85","85","75","72","72","66","74","64","84"
"2015/11/26","02:04:46","830","94","85","85","75","72","72","66","74","64","84"
"2015/11/26","02:04:47","830","94","85","85","75","72","72","66","74","64","84"
"2015/11/26","02:04:48","850","94","85","85","75","72","72","66","74","64","84"
"2015/11/26","02:04:49","830","94","85","85","75","72","72","66","74","64","84"
"2015/11/26","02:04:50","830","94","85","85","75","72","72","66","74","64","84"
"2015/11/26","02:04:51","830","94","85","85","75","72","72","66","74","64","84"
"2015/11/26","02:04:52","830","94","85","85","75","72","72","66","74","64","84"
"2015/11/26","02:04:53","850","94","85","85","75","72","72","66","74","64","84"
"2015/11/26","02:04:54","830","94","85","85","75","72","72","66","74","64","84"
"2015/11/26","02:04:55","830","94","85","85","75","72","72","66","74","64","84"
"2015/11/26","02:04:56","830","94","85","85","75","72","72","66","74","64","84"
"2015/11/26","02:04:57","830","94","85","85","75","72","72","66","74","64","84"
"2015/11/26","02:04:58","830","94","85","85","75","72","72","66","74","64","84"
